web_scraper_order,web_scraper_start_url,type,prix,adresse,image
"1766925154-1307","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Djellaba enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4288629_uploaded_image1_1688997320.jpg"
"1766925154-1308","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Pyjama bébé","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4316063_uploaded_image2_1690843428.jpeg"
"1766925154-1309","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Culotte Berksha enfant","15 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4304204_uploaded_image1_1690023768.jpg"
"1766925154-1310","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268608_uploaded_image1_1687563200.jpg"
"1766925154-1311","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268605_uploaded_image1_1687563103.jpg"
"1766925154-1312","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4267930_uploaded_image1_1687524110.jpg"
"1766925154-1313","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble pour enfants","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4267915_uploaded_image1_1687523597.jpg"
"1766925154-1314","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266992_uploaded_image1_1687458981.jpg"
"1766925154-1315","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4265951_uploaded_image1_1687419299.jpg"
"1766925154-1316","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Pantalon en coton","6 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4284180_uploaded_image2_1688677380.jpeg"
"1766925154-1317","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Hijab enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4280858_uploaded_image1_1688492406.jpg"
"1766925154-1318","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg"
"1766925154-1319","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Maillots enfants","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4267451_uploaded_image1_1687487532.jpg"
"1766925154-1320","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Sous vêtements   enfants","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4224162_uploaded_image1_1684629308.jpg"
"1766925154-1321","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4258723_uploaded_image1_1686906445.jpg"
"1766925154-1322","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4258722_uploaded_image3_1686906376.jpeg"
"1766925154-1323","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Pantalons enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4258717_uploaded_image2_1686906277.jpeg"
"1766925154-1324","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4258716_uploaded_image1_1686906201.jpg"
"1766925154-1325","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4258714_uploaded_image1_1686906133.jpg"
"1766925154-1326","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Maillot enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4236342_uploaded_image1_1685480812.jpg"
"1766925154-1327","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robes enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg"
"1766925154-1328","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robes enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223425_uploaded_image3_1684581867.jpeg"
"1766925154-1329","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants 3 piéces","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4172007_uploaded_image1_1681208524.jpg"
"1766925154-1330","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe enfants","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4168633_uploaded_image1_1680958304.jpg"
"1766925154-1331","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe enfants","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4168626_uploaded_image1_1680958148.jpg"
"1766925154-1332","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants Turquie","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167331_uploaded_image1_1680874307.jpg"
"1766925154-1333","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants Turquie","18 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167321_uploaded_image1_1680873861.jpg"
"1766925154-1334","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants Turquie","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167311_uploaded_image1_1680873676.jpg"
"1766925154-1335","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4166510_uploaded_image1_1680822103.jpg"
"1766925154-1336","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Survetmemt pour enfants","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165543_uploaded_image1_1680781784.jpg"
"1766925154-1337","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Jeans baladeurs enfant","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4157493_uploaded_image1_1680338403.jpg"
"1766925154-1338","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe enfants","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg"
"1766925154-1339","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4153014_uploaded_image1_1680040385.jpg"
"1766925154-1340","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154892_uploaded_image1_1680171892.jpg"
"1766925154-1341","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Emsemble coton enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154884_uploaded_image1_1680171641.jpg"
"1766925154-1342","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","9 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154876_uploaded_image1_1680171312.jpg"
"1766925154-1343","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Jeans pour enfants garçon","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154870_uploaded_image1_1680171128.jpg"
"1766925154-1344","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Jeans pour enfants filles","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154864_uploaded_image1_1680170947.jpg"
"1766925154-1345","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Jeans pour enfants garçon","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154867_uploaded_image1_1680171042.jpg"
"1766925154-1346","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe pour enfants","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4154854_uploaded_image1_1680170186.jpg"
"1766925154-1347","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Cole pour enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4126921_uploaded_image1_1678367548.jpg"
"1766925154-1348","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement  enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4158777_uploaded_image1_1680396815.jpg"
"1766925154-1349","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4158775_uploaded_image1_1680396659.jpg"
"1766925154-1350","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4158770_uploaded_image1_1680396418.jpg"
"1766925154-1351","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4117238_uploaded_image1_1677785061.jpg"
"1766925154-1352","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe enfant","8 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4150089_uploaded_image1_1679864882.jpg"
"1766925154-1353","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4101121_uploaded_image1_1676811904.jpg"
"1766925154-1354","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robes enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4111932_uploaded_image1_1677528700.jpg"
"1766925154-1355","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4065291_uploaded_image1_1674673177.jpg"
"1766925154-1356","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4060125_uploaded_image1_1674340224.jpg"
"1766925154-1357","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4044065_uploaded_image1_1673390538.jpg"
"1766925154-1358","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","10 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4083613_uploaded_image2_1675754458.jpeg"
"1766925154-1359","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","4 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4083084_uploaded_image1_1675711069.jpg"
"1766925154-1360","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4042129_uploaded_image1_1673293586.jpg"
"1766925154-1361","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4042132_uploaded_image1_1673293667.jpg"
"1766925154-1362","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4038305_uploaded_image1_1673043715.jpg"
"1766925154-1363","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement friperie enfant","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4072975_uploaded_image1_1675197514.jpg"
"1766925154-1364","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Greniers enfants","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4072974_uploaded_image1_1675197428.jpg"
"1766925154-1365","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4072973_uploaded_image1_1675197383.jpg"
"1766925154-1366","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Friperie peignoir enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4072972_uploaded_image1_1675197339.jpg"
"1766925154-1367","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Friperie enfants","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4072971_uploaded_image1_1675197283.jpg"
"1766925154-1368","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4034624_uploaded_image1_1672861115.jpg"
"1766925154-1369","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4033667_uploaded_image1_1672829952.jpg"
"1766925154-1370","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4033672_uploaded_image1_1672830064.jpg"
"1766925154-1371","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4028243_uploaded_image1_1672407438.jpg"
"1766925154-1372","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements  enfant","1 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061049_uploaded_image1_1674420676.jpg"
"1766925154-1373","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","1 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061042_uploaded_image1_1674420399.jpg"
"1766925154-1374","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Fliperies enfants","500CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061027_uploaded_image1_1674419234.jpg"
"1766925154-1375","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","3 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4054351_uploaded_image1_1673991497.jpg"
"1766925169-1376","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble petit garçon","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4709506_uploaded_image1_1713995931.jpg"
"1766925169-1377","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble crop top","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4709483_uploaded_image1_1713995121.jpg"
"1766925169-1378","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble maillot de bain","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4709459_uploaded_image1_1713994419.jpg"
"1766925169-1379","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfants","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667155_uploaded_image1_1711816360.jpg"
"1766925169-1380","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes en basin enfants","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667140_uploaded_image1_1711815203.jpg"
"1766925169-1381","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes basine et brodé enfant","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667139_uploaded_image1_1711815054.jpg"
"1766925169-1382","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfant basin et brodé","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667136_uploaded_image1_1711814665.jpg"
"1766925169-1383","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659704_uploaded_image1_1711412034.jpg"
"1766925169-1384","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble robe enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659695_uploaded_image1_1711411505.jpg"
"1766925169-1385","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659699_uploaded_image1_1711411751.jpg"
"1766925169-1386","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble pour enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659694_uploaded_image1_1711411367.jpg"
"1766925169-1387","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalons enfant","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659691_uploaded_image1_1711411286.jpg"
"1766925169-1388","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe Turquie  enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4653806_uploaded_image1_1711066086.jpg"
"1766925169-1389","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1766925169-1390","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble 3 pièces  enfants","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651598_uploaded_image1_1710949536.jpg"
"1766925169-1391","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetements enfant","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1766925169-1392","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","13 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645145_uploaded_image1_1710608095.jpg"
"1766925169-1393","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble  enfants","13 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4643810_uploaded_image1_1710528700.jpg"
"1766925169-1394","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686601_uploaded_image1_1712843423.jpg"
"1766925169-1395","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","4 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1766925169-1396","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg"
"1766925169-1397","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","1 700CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686576_uploaded_image1_1712842903.jpg"
"1766925169-1398","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","1 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686563_uploaded_image1_1712842706.jpg"
"1766925169-1399","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","18 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4639600_uploaded_image1_1710311876.jpg"
"1766925169-1400","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4639590_uploaded_image1_1710311581.jpg"
"1766925169-1401","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfant","9 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg"
"1766925169-1402","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","20 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676613_uploaded_image1_1712271072.jpg"
"1766925169-1403","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Silip enfants","2 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4672209_uploaded_image1_1712088527.jpg"
"1766925169-1404","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pack Jelleba pour enfant","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4655936_uploaded_image1_1711198926.jpg"
"1766925169-1405","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608935_uploaded_image1_1708714886.jpg"
"1766925169-1406","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe femme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4652500_uploaded_image1_1711013502.jpg"
"1766925169-1407","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe fille","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651732_uploaded_image1_1710953991.jpg"
"1766925169-1408","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600870_uploaded_image1_1708347775.jpg"
"1766925169-1409","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600864_uploaded_image1_1708347454.jpg"
"1766925169-1410","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600865_uploaded_image1_1708347569.jpg"
"1766925169-1411","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600868_uploaded_image1_1708347690.jpg"
"1766925169-1412","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4624772_uploaded_image2_1709562313.jpeg"
"1766925169-1413","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623255_uploaded_image2_1709484828.jpeg"
"1766925169-1414","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623058_uploaded_image1_1709473724.jpg"
"1766925169-1415","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfant","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623032_uploaded_image1_1709472242.jpg"
"1766925169-1416","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615109_uploaded_image1_1709070529.jpg"
"1766925169-1417","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble filles","5 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615094_uploaded_image1_1709070182.jpg"
"1766925169-1418","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Coffret naissance","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608080_uploaded_image1_1708687411.jpg"
"1766925169-1419","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","9 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4607426_uploaded_image1_1708642698.jpg"
"1766925169-1420","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","3 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4606506_uploaded_image1_1708607013.jpg"
"1766925169-1421","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1766925169-1422","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1766925169-1423","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604379_uploaded_image1_1708513648.jpg"
"1766925169-1424","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon enfant friperie","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604378_uploaded_image1_1708513583.jpg"
"1766925169-1425","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4556181_uploaded_image1_1705852562.jpg"
"1766925169-1426","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe bébé 0 - 9 mois","2 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4588746_uploaded_image1_1707650951.jpg"
"1766925169-1427","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements pour bébé","500CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4585357_uploaded_image1_1707428281.jpg"
"1766925169-1428","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","4 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4577293_uploaded_image1_1707012822.jpg"
"1766925169-1429","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571573_uploaded_image1_1706729137.jpg"
"1766925169-1430","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571570_uploaded_image1_1706729054.jpg"
"1766925169-1431","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571564_uploaded_image1_1706728937.jpg"
"1766925169-1432","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetements  enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4519620_uploaded_image1_1703885107.jpg"
"1766925169-1433","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
